"Date","Code","Name","Open","High","Low","Close","Volume"
"2019-06-25","600112.ss","ST天成","2.82","2.97","2.81","2.86","13955784"
"2019-06-24","600112.ss","ST天成","2.71","2.86","2.67","2.85","13483821"
"2019-06-21","600112.ss","ST天成","2.68","2.72","2.66","2.72","15033888"
"2019-06-20","600112.ss","ST天成","2.63","2.66","2.54","2.59","11330044"
"2019-06-19","600112.ss","ST天成","2.7","2.75","2.65","2.67","7113080"
"2019-06-18","600112.ss","ST天成","2.62","2.72","2.6","2.67","6550100"
"2019-06-17","600112.ss","ST天成","2.65","2.67","2.58","2.62","8243118"
"2019-06-14","600112.ss","ST天成","2.75","2.81","2.64","2.66","19479211"
"2019-06-13","600112.ss","ST天成","2.54","2.69","2.52","2.69","9828190"
"2019-06-12","600112.ss","ST天成","2.52","2.65","2.46","2.56","14889390"
"2019-06-11","600112.ss","ST天成","2.5","2.56","2.38","2.52","20089102"
"2019-06-10","600112.ss","ST天成","2.57","2.58","2.49","2.51","7376811"
"2019-06-06","600112.ss","ST天成","2.61","2.61","2.53","2.56","6072529"
"2019-06-05","600112.ss","ST天成","2.63","2.64","2.58","2.6","5309400"
"2019-06-04","600112.ss","ST天成","2.67","2.68","2.59","2.61","9350720"
"2019-06-03","600112.ss","ST天成","2.82","2.85","2.68","2.68","14256160"
"2019-05-31","600112.ss","ST天成","2.81","2.86","2.81","2.82","11150209"
"2019-05-30","600112.ss","ST天成","2.8","2.88","2.77","2.82","26702748"
"2019-05-29","600112.ss","ST天成","2.87","2.9","2.87","2.87","48099436"
"2019-05-28","600112.ss","ST天成","3.02","3.02","3.02","3.02","1068000"
"2019-05-27","600112.ss","ST天成","3.18","3.18","3.18","3.18","190600"
"2019-05-24","600112.ss","ST天成","3.35","3.35","3.35","3.35","145600"
"2019-05-23","600112.ss","天成控股","0.0","0.0","0.0","0.0","0"
"2019-05-22","600112.ss","天成控股","3.73","3.75","3.46","3.53","36297162"
"2019-05-21","600112.ss","天成控股","3.55","3.8","3.55","3.72","27815261"
"2019-05-20","600112.ss","天成控股","3.88","3.89","3.66","3.84","18205873"
"2019-05-17","600112.ss","天成控股","4.13","4.19","3.85","3.88","25117434"
"2019-05-16","600112.ss","天成控股","4.04","4.15","4.02","4.15","20373848"
"2019-05-15","600112.ss","天成控股","4.14","4.18","4.04","4.08","22517780"
"2019-05-14","600112.ss","天成控股","3.85","4.05","3.83","4.05","27979121"
"2019-05-13","600112.ss","天成控股","4.12","4.17","3.84","3.96","49239813"
"2019-05-10","600112.ss","天成控股","4.18","4.27","4.03","4.27","16114700"
"2019-05-09","600112.ss","天成控股","4.16","4.24","4.1","4.15","11749700"
"2019-05-08","600112.ss","天成控股","4.09","4.29","3.99","4.2","14094812"
"2019-05-07","600112.ss","天成控股","4.14","4.29","4.07","4.18","15786762"
"2019-05-06","600112.ss","天成控股","4.5","4.52","4.14","4.14","23792956"
"2019-04-30","600112.ss","天成控股","4.86","4.98","4.55","4.6","22348040"
"2019-04-29","600112.ss","天成控股","5.04","5.14","4.89","4.89","20623900"
"2019-04-26","600112.ss","天成控股","4.99","5.25","4.85","5.04","17692667"
"2019-04-25","600112.ss","天成控股","5.22","5.55","5.1","5.1","34937356"
"2019-04-24","600112.ss","天成控股","5.19","5.27","5.09","5.26","15735823"
"2019-04-23","600112.ss","天成控股","5.1","5.33","5.0","5.19","24347529"
"2019-04-22","600112.ss","天成控股","5.54","5.54","5.22","5.23","31002332"
"2019-04-19","600112.ss","天成控股","5.46","5.65","5.36","5.54","41577139"
"2019-04-18","600112.ss","天成控股","5.37","5.55","5.29","5.5","29541328"
"2019-04-17","600112.ss","天成控股","5.48","5.59","5.4","5.43","27887727"
"2019-04-16","600112.ss","天成控股","5.28","5.6","5.11","5.52","32344385"
"2019-04-15","600112.ss","天成控股","5.28","5.57","5.28","5.35","38683708"
"2019-04-12","600112.ss","天成控股","5.39","5.46","5.18","5.25","38965455"
"2019-04-11","600112.ss","天成控股","5.78","5.78","5.4","5.48","63979628"
"2019-04-10","600112.ss","天成控股","5.4","5.89","5.28","5.89","108544513"
"2019-04-09","600112.ss","天成控股","4.87","5.35","4.82","5.35","52994623"
"2019-04-08","600112.ss","天成控股","4.97","5.01","4.81","4.86","19853094"
"2019-04-04","600112.ss","天成控股","5.01","5.02","4.9","4.97","21007810"
"2019-04-03","600112.ss","天成控股","4.9","5.03","4.88","5.01","24251084"
"2019-04-02","600112.ss","天成控股","4.96","4.98","4.91","4.95","22934790"
"2019-04-01","600112.ss","天成控股","4.82","5.0","4.81","4.96","23026044"
"2019-03-29","600112.ss","天成控股","4.7","4.84","4.51","4.83","18527796"
"2019-03-28","600112.ss","天成控股","4.72","4.81","4.66","4.71","12154826"
"2019-03-27","600112.ss","天成控股","4.82","4.86","4.63","4.76","11855897"
"2019-03-26","600112.ss","天成控股","4.96","5.0","4.81","4.82","17060477"
"2019-03-25","600112.ss","天成控股","4.91","5.03","4.79","4.98","27390064"
"2019-03-22","600112.ss","天成控股","4.99","5.02","4.88","4.98","17066401"
"2019-03-21","600112.ss","天成控股","4.93","5.06","4.9","5.02","23841848"
"2019-03-20","600112.ss","天成控股","4.84","4.97","4.81","4.94","19434416"
"2019-03-19","600112.ss","天成控股","5.04","5.06","4.9","4.95","18333266"
"2019-03-18","600112.ss","天成控股","4.96","5.05","4.82","5.03","21284544"
"2019-03-15","600112.ss","天成控股","4.92","5.12","4.92","4.97","23372763"
"2019-03-14","600112.ss","天成控股","5.09","5.14","4.81","4.87","30233574"
"2019-03-13","600112.ss","天成控股","5.39","5.41","5.05","5.2","50398431"
"2019-03-12","600112.ss","天成控股","5.63","5.63","5.25","5.45","79431395"
"2019-03-11","600112.ss","天成控股","4.65","5.13","4.65","5.13","26738963"
"2019-03-08","600112.ss","天成控股","5.0","5.1","4.66","4.66","41997752"
"2019-03-07","600112.ss","天成控股","4.93","5.3","4.8","5.16","62044064"
"2019-03-06","600112.ss","天成控股","4.75","5.08","4.61","4.94","53719380"
"2019-03-05","600112.ss","天成控股","4.49","4.76","4.45","4.74","41822179"
"2019-03-04","600112.ss","天成控股","4.53","4.64","4.43","4.55","46158424"
"2019-03-01","600112.ss","天成控股","4.45","4.53","4.28","4.48","33026154"
"2019-02-28","600112.ss","天成控股","4.49","4.59","4.4","4.44","39332938"
"2019-02-27","600112.ss","天成控股","4.8","5.1","4.54","4.63","88077271"
"2019-02-26","600112.ss","天成控股","4.36","4.74","4.28","4.74","26500317"
"2019-02-25","600112.ss","天成控股","4.31","4.36","4.17","4.31","32147514"
"2019-02-22","600112.ss","天成控股","3.94","4.07","3.93","4.06","15293559"
"2019-02-21","600112.ss","天成控股","3.95","4.1","3.92","3.97","18961484"
"2019-02-20","600112.ss","天成控股","3.99","4.05","3.91","3.99","15089420"
"2019-02-19","600112.ss","天成控股","3.97","4.08","3.93","4.01","19786494"
"2019-02-18","600112.ss","天成控股","3.82","3.95","3.82","3.93","13552981"
"2019-02-15","600112.ss","天成控股","3.83","3.88","3.79","3.82","10658325"
"2019-02-14","600112.ss","天成控股","3.8","3.87","3.78","3.8","10021120"
"2019-02-13","600112.ss","天成控股","3.77","3.83","3.74","3.81","12828347"
"2019-02-12","600112.ss","天成控股","3.64","3.88","3.63","3.78","19619174"
"2019-02-11","600112.ss","天成控股","3.55","3.71","3.51","3.65","13793289"
"2019-02-01","600112.ss","天成控股","3.36","3.55","3.35","3.54","10539398"
"2019-01-31","600112.ss","天成控股","3.5","3.54","3.26","3.4","14433341"
"2019-01-30","600112.ss","天成控股","3.48","3.62","3.46","3.53","12255777"
"2019-01-29","600112.ss","天成控股","3.53","3.65","3.32","3.49","20467380"
"2019-01-28","600112.ss","天成控股","3.62","3.78","3.62","3.62","35271488"
"2019-01-25","600112.ss","天成控股","4.53","4.54","4.02","4.02","24443651"
"2019-01-24","600112.ss","天成控股","4.63","4.68","4.45","4.47","17072098"
"2019-01-23","600112.ss","天成控股","4.72","4.72","4.49","4.64","17194301"
"2019-01-22","600112.ss","天成控股","4.66","4.78","4.61","4.69","12143062"
"2019-01-21","600112.ss","天成控股","4.75","4.93","4.72","4.75","15100300"
"2019-01-18","600112.ss","天成控股","4.7","4.8","4.47","4.8","20927373"
"2019-01-17","600112.ss","天成控股","4.68","4.77","4.62","4.67","22158201"
"2019-01-16","600112.ss","天成控股","4.54","4.81","4.47","4.7","28581809"
"2019-01-15","600112.ss","天成控股","4.42","4.58","4.37","4.55","22275601"
"2019-01-14","600112.ss","天成控股","4.43","4.45","4.32","4.43","12032413"
"2019-01-11","600112.ss","天成控股","4.41","4.46","4.28","4.42","17125258"
"2019-01-10","600112.ss","天成控股","4.37","4.55","4.32","4.44","19559075"
"2019-01-09","600112.ss","天成控股","4.45","4.69","4.35","4.4","33483120"
"2019-01-08","600112.ss","天成控股","4.23","4.71","4.16","4.51","45671156"
"2019-01-07","600112.ss","天成控股","4.08","4.33","4.06","4.28","31494354"
"2019-01-04","600112.ss","天成控股","3.87","4.16","3.83","4.07","12992866"
"2019-01-03","600112.ss","天成控股","3.93","3.97","3.9","3.92","5866647"
"2019-01-02","600112.ss","天成控股","3.89","3.95","3.87","3.93","5644696"
