"Date","Code","Name","Open","High","Low","Close","Volume"
"2019-10-08","601225.ss","陕西煤业","8.75","8.87","8.74","8.84","12539932"
"2019-09-30","601225.ss","陕西煤业","8.78","8.81","8.72","8.73","13173478"
"2019-09-27","601225.ss","陕西煤业","8.93","8.95","8.67","8.78","24733913"
"2019-09-26","601225.ss","陕西煤业","8.98","9.0","8.9","8.93","14895557"
"2019-09-25","601225.ss","陕西煤业","8.92","8.98","8.87","8.94","16337056"
"2019-09-24","601225.ss","陕西煤业","8.87","8.95","8.87","8.93","12915120"
"2019-09-23","601225.ss","陕西煤业","8.96","8.97","8.85","8.88","21440258"
"2019-09-20","601225.ss","陕西煤业","9.1","9.1","8.95","9.0","31969855"
"2019-09-19","601225.ss","陕西煤业","9.07","9.1","9.0","9.1","11615732"
"2019-09-18","601225.ss","陕西煤业","9.09","9.12","9.03","9.07","13372253"
"2019-09-17","601225.ss","陕西煤业","9.17","9.18","9.05","9.08","19139947"
"2019-09-16","601225.ss","陕西煤业","9.2","9.28","9.11","9.17","20186205"
"2019-09-12","601225.ss","陕西煤业","9.14","9.16","9.09","9.15","26904645"
"2019-09-11","601225.ss","陕西煤业","9.24","9.25","9.07","9.13","18733242"
"2019-09-10","601225.ss","陕西煤业","9.26","9.27","9.15","9.18","15178860"
"2019-09-09","601225.ss","陕西煤业","9.22","9.28","9.05","9.25","25630375"
"2019-09-06","601225.ss","陕西煤业","9.22","9.24","9.12","9.16","18606856"
"2019-09-05","601225.ss","陕西煤业","9.29","9.38","9.15","9.18","27804634"
"2019-09-04","601225.ss","陕西煤业","9.25","9.3","9.17","9.27","21412296"
"2019-09-03","601225.ss","陕西煤业","9.13","9.25","9.11","9.23","20952087"
"2019-09-02","601225.ss","陕西煤业","8.9","9.2","8.9","9.17","34219412"
"2019-08-30","601225.ss","陕西煤业","8.87","8.96","8.84","8.9","15124686"
"2019-08-29","601225.ss","陕西煤业","8.92","8.94","8.8","8.81","14783768"
"2019-08-28","601225.ss","陕西煤业","8.96","8.99","8.88","8.9","14173888"
"2019-08-27","601225.ss","陕西煤业","8.97","9.08","8.91","8.91","26356394"
"2019-08-26","601225.ss","陕西煤业","8.86","9.01","8.86","8.91","17682819"
"2019-08-23","601225.ss","陕西煤业","9.02","9.06","8.95","9.04","13448472"
"2019-08-22","601225.ss","陕西煤业","9.14","9.14","8.95","9.02","14714181"
"2019-08-21","601225.ss","陕西煤业","9.08","9.13","9.06","9.08","11371549"
"2019-08-20","601225.ss","陕西煤业","9.15","9.24","9.11","9.15","18278129"
"2019-08-19","601225.ss","陕西煤业","9.0","9.13","8.96","9.13","25607695"
"2019-08-16","601225.ss","陕西煤业","8.93","9.07","8.86","8.96","25042846"
"2019-08-15","601225.ss","陕西煤业","8.87","8.94","8.82","8.92","16657875"
"2019-08-14","601225.ss","陕西煤业","8.95","9.05","8.94","8.99","16206772"
"2019-08-13","601225.ss","陕西煤业","9.02","9.02","8.86","8.87","22154540"
"2019-08-12","601225.ss","陕西煤业","8.96","9.1","8.89","9.1","34040774"
"2019-08-09","601225.ss","陕西煤业","9.21","9.21","8.96","8.99","19017897"
"2019-08-08","601225.ss","陕西煤业","9.18","9.28","9.09","9.15","23217738"
"2019-08-07","601225.ss","陕西煤业","9.14","9.33","9.14","9.21","24604036"
"2019-08-06","601225.ss","陕西煤业","8.95","9.28","8.86","9.14","32481274"
"2019-08-05","601225.ss","陕西煤业","9.29","9.42","9.14","9.15","33733052"
"2019-08-02","601225.ss","陕西煤业","9.26","9.43","9.12","9.34","27405059"
"2019-08-01","601225.ss","陕西煤业","9.45","9.48","9.37","9.4","20649434"
"2019-07-31","601225.ss","陕西煤业","9.28","9.56","9.27","9.46","44110406"
"2019-07-30","601225.ss","陕西煤业","9.12","9.39","9.09","9.32","34777377"
"2019-07-29","601225.ss","陕西煤业","9.07","9.12","9.02","9.12","18869471"
"2019-07-26","601225.ss","陕西煤业","9.06","9.07","8.97","9.04","28690982"
"2019-07-25","601225.ss","陕西煤业","9.05","9.08","9.03","9.08","16706425"
"2019-07-24","601225.ss","陕西煤业","9.06","9.14","9.01","9.05","23491584"
"2019-07-23","601225.ss","陕西煤业","9.07","9.09","8.99","9.05","14925399"
"2019-07-22","601225.ss","陕西煤业","8.88","9.18","8.77","9.04","34919022"
"2019-07-19","601225.ss","陕西煤业","8.83","8.93","8.82","8.85","18855712"
"2019-07-18","601225.ss","陕西煤业","8.97","9.04","8.79","8.85","26889826"
"2019-07-17","601225.ss","陕西煤业","8.75","9.02","8.73","8.95","25577291"
"2019-07-16","601225.ss","陕西煤业","8.81","8.83","8.7","8.76","11649874"
"2019-07-15","601225.ss","陕西煤业","8.8","8.85","8.7","8.83","17381043"
"2019-07-12","601225.ss","陕西煤业","8.83","8.87","8.75","8.79","14033770"
"2019-07-11","601225.ss","XD陕西煤","8.88","8.9","8.77","8.8","21849213"
"2019-07-10","601225.ss","陕西煤业","9.15","9.19","9.06","9.09","18245282"
"2019-07-09","601225.ss","陕西煤业","9.18","9.23","9.11","9.13","18492054"
"2019-07-08","601225.ss","陕西煤业","9.22","9.26","9.08","9.14","22437935"
"2019-07-05","601225.ss","陕西煤业","9.32","9.36","9.26","9.28","13216986"
"2019-07-04","601225.ss","陕西煤业","9.34","9.43","9.23","9.26","16247004"
"2019-07-03","601225.ss","陕西煤业","9.53","9.54","9.29","9.3","25523717"
"2019-07-02","601225.ss","陕西煤业","9.38","9.6","9.33","9.56","50292870"
"2019-07-01","601225.ss","陕西煤业","9.32","9.39","9.28","9.37","33019693"
"2019-06-28","601225.ss","陕西煤业","9.27","9.37","9.19","9.24","17701013"
"2019-06-27","601225.ss","陕西煤业","9.31","9.46","9.23","9.25","31589905"
"2019-06-26","601225.ss","陕西煤业","9.22","9.39","9.16","9.27","43823902"
"2019-06-25","601225.ss","陕西煤业","9.13","9.27","9.09","9.18","39493718"
"2019-06-24","601225.ss","陕西煤业","9.01","9.22","8.98","9.13","44033852"
"2019-06-21","601225.ss","陕西煤业","9.07","9.07","8.97","9.01","33277530"
"2019-06-20","601225.ss","陕西煤业","8.84","9.06","8.81","9.01","39844449"
"2019-06-19","601225.ss","陕西煤业","8.82","8.89","8.78","8.84","31361137"
"2019-06-18","601225.ss","陕西煤业","8.62","8.71","8.6","8.69","16015006"
"2019-06-17","601225.ss","陕西煤业","8.6","8.67","8.58","8.64","14008766"
"2019-06-14","601225.ss","陕西煤业","8.82","8.83","8.61","8.62","23373806"
"2019-06-13","601225.ss","陕西煤业","8.84","8.84","8.73","8.79","15700368"
"2019-06-12","601225.ss","陕西煤业","8.82","8.95","8.78","8.84","27744356"
"2019-06-11","601225.ss","陕西煤业","8.71","8.92","8.68","8.85","32719965"
"2019-06-10","601225.ss","陕西煤业","8.62","8.73","8.57","8.7","20189512"
"2019-06-06","601225.ss","陕西煤业","8.66","8.69","8.59","8.59","16901611"
"2019-06-05","601225.ss","陕西煤业","8.69","8.77","8.65","8.68","20767662"
"2019-06-04","601225.ss","陕西煤业","8.66","8.68","8.58","8.65","19982435"
"2019-06-03","601225.ss","陕西煤业","8.72","8.73","8.56","8.64","36955546"
"2019-05-31","601225.ss","陕西煤业","8.88","8.88","8.68","8.73","27855786"
"2019-05-30","601225.ss","陕西煤业","8.8","8.92","8.73","8.87","27341633"
"2019-05-29","601225.ss","陕西煤业","8.93","8.96","8.83","8.84","43773122"
"2019-05-28","601225.ss","陕西煤业","9.07","9.07","8.89","9.05","66453751"
"2019-05-27","601225.ss","陕西煤业","9.06","9.15","8.96","9.08","39798776"
"2019-05-24","601225.ss","陕西煤业","9.07","9.23","9.02","9.09","38834987"
"2019-05-23","601225.ss","陕西煤业","9.1","9.28","9.04","9.12","47420127"
"2019-05-22","601225.ss","陕西煤业","9.08","9.21","9.02","9.14","30026174"
"2019-05-21","601225.ss","陕西煤业","8.84","9.12","8.83","9.08","42655467"
"2019-05-20","601225.ss","陕西煤业","8.84","8.91","8.67","8.81","44446907"
"2019-05-17","601225.ss","陕西煤业","9.11","9.11","8.9","8.93","31851795"
"2019-05-16","601225.ss","陕西煤业","8.97","9.12","8.92","9.1","38582592"
"2019-05-15","601225.ss","陕西煤业","8.85","8.99","8.85","8.96","29222692"
"2019-05-14","601225.ss","陕西煤业","8.71","8.9","8.7","8.82","32769240"
"2019-05-13","601225.ss","陕西煤业","8.67","9.03","8.58","8.86","47032571"
"2019-05-10","601225.ss","陕西煤业","8.59","8.73","8.48","8.7","30046751"
"2019-05-09","601225.ss","陕西煤业","8.53","8.6","8.37","8.51","46586641"
"2019-05-08","601225.ss","陕西煤业","8.55","8.72","8.51","8.61","28571973"
"2019-05-07","601225.ss","陕西煤业","8.65","8.76","8.62","8.69","30421128"
"2019-05-06","601225.ss","陕西煤业","8.7","8.81","8.47","8.63","80834545"
"2019-04-30","601225.ss","陕西煤业","8.88","9.03","8.84","9.02","33688739"
"2019-04-29","601225.ss","陕西煤业","8.85","8.95","8.8","8.86","31958674"
"2019-04-26","601225.ss","陕西煤业","8.88","8.96","8.81","8.84","35160319"
"2019-04-25","601225.ss","陕西煤业","9.14","9.15","8.89","8.9","34338738"
"2019-04-24","601225.ss","陕西煤业","9.14","9.24","9.09","9.16","28606943"
"2019-04-23","601225.ss","陕西煤业","9.17","9.29","9.05","9.09","42939949"
"2019-04-22","601225.ss","陕西煤业","9.43","9.46","9.13","9.18","48134790"
"2019-04-19","601225.ss","陕西煤业","9.3","9.55","9.16","9.5","52480994"
"2019-04-18","601225.ss","陕西煤业","9.42","9.47","9.28","9.31","35539988"
"2019-04-17","601225.ss","陕西煤业","9.37","9.53","9.26","9.48","55227684"
"2019-04-16","601225.ss","陕西煤业","9.15","9.37","9.11","9.37","55228778"
"2019-04-15","601225.ss","陕西煤业","9.35","9.38","9.15","9.15","64730808"
"2019-04-12","601225.ss","陕西煤业","9.15","9.31","9.12","9.21","52628640"
"2019-04-11","601225.ss","陕西煤业","9.58","9.67","9.15","9.16","102200576"
"2019-04-10","601225.ss","陕西煤业","9.69","9.88","9.58","9.75","47038623"
"2019-04-09","601225.ss","陕西煤业","9.85","9.85","9.61","9.69","50204277"
"2019-04-08","601225.ss","陕西煤业","10.05","10.09","9.66","9.85","114575671"
"2019-04-04","601225.ss","陕西煤业","9.8","9.96","9.63","9.93","121659990"
"2019-04-03","601225.ss","陕西煤业","9.49","9.75","9.4","9.53","116325045"
"2019-04-02","601225.ss","陕西煤业","9.49","9.5","9.27","9.43","85692557"
"2019-04-01","601225.ss","陕西煤业","8.98","9.5","8.98","9.47","143666543"
"2019-03-29","601225.ss","陕西煤业","8.7","9.0","8.7","8.91","76370196"
"2019-03-28","601225.ss","陕西煤业","8.7","8.79","8.63","8.7","36408996"
"2019-03-27","601225.ss","陕西煤业","8.69","8.75","8.62","8.72","45552264"
"2019-03-26","601225.ss","陕西煤业","8.78","8.8","8.58","8.66","58748379"
"2019-03-25","601225.ss","陕西煤业","8.88","8.94","8.71","8.74","54955119"
"2019-03-22","601225.ss","陕西煤业","8.87","9.05","8.84","9.0","70145119"
"2019-03-21","601225.ss","陕西煤业","8.93","8.98","8.79","8.86","54300452"
"2019-03-20","601225.ss","陕西煤业","8.93","9.01","8.81","8.89","56810938"
"2019-03-19","601225.ss","陕西煤业","9.0","9.08","8.88","8.89","63927849"
"2019-03-18","601225.ss","陕西煤业","8.75","9.01","8.68","9.0","99104644"
"2019-03-15","601225.ss","陕西煤业","8.72","8.82","8.66","8.72","72494247"
"2019-03-14","601225.ss","陕西煤业","8.65","8.75","8.59","8.7","51439521"
"2019-03-13","601225.ss","陕西煤业","8.7","8.74","8.61","8.68","47653390"
"2019-03-12","601225.ss","陕西煤业","8.8","8.84","8.67","8.72","68518160"
"2019-03-11","601225.ss","陕西煤业","8.65","8.74","8.56","8.71","63357986"
"2019-03-08","601225.ss","陕西煤业","8.79","8.81","8.62","8.63","95401087"
"2019-03-07","601225.ss","陕西煤业","9.05","9.17","8.89","8.96","96317342"
"2019-03-06","601225.ss","陕西煤业","9.15","9.15","8.98","9.07","94382524"
"2019-03-05","601225.ss","陕西煤业","9.29","9.29","9.08","9.15","70889750"
"2019-03-04","601225.ss","陕西煤业","9.19","9.51","9.18","9.23","120121824"
"2019-03-01","601225.ss","陕西煤业","9.04","9.18","8.87","9.12","59066684"
"2019-02-28","601225.ss","陕西煤业","9.01","9.12","8.87","8.93","49544757"
"2019-02-27","601225.ss","陕西煤业","8.96","9.28","8.87","9.01","92487413"
"2019-02-26","601225.ss","陕西煤业","8.81","9.27","8.68","8.87","111229317"
"2019-02-25","601225.ss","陕西煤业","8.52","8.87","8.45","8.85","98482308"
"2019-02-22","601225.ss","陕西煤业","8.33","8.49","8.22","8.49","54616016"
"2019-02-21","601225.ss","陕西煤业","8.41","8.63","8.36","8.38","61179566"
"2019-02-20","601225.ss","陕西煤业","8.21","8.4","8.21","8.4","46208063"
"2019-02-19","601225.ss","陕西煤业","8.29","8.36","8.15","8.21","57567185"
"2019-02-18","601225.ss","陕西煤业","8.2","8.32","8.15","8.3","49466845"
"2019-02-15","601225.ss","陕西煤业","8.36","8.37","8.15","8.15","43235497"
"2019-02-14","601225.ss","陕西煤业","8.32","8.44","8.31","8.36","42112125"
"2019-02-13","601225.ss","陕西煤业","8.41","8.41","8.3","8.38","54145176"
"2019-02-12","601225.ss","陕西煤业","8.4","8.46","8.35","8.43","46122696"
"2019-02-11","601225.ss","陕西煤业","8.39","8.45","8.33","8.41","40187095"
"2019-02-01","601225.ss","陕西煤业","8.42","8.46","8.28","8.4","46664719"
"2019-01-31","601225.ss","陕西煤业","8.28","8.47","8.21","8.42","49526096"
"2019-01-30","601225.ss","陕西煤业","8.34","8.38","8.22","8.26","24979448"
"2019-01-29","601225.ss","陕西煤业","8.25","8.38","8.19","8.37","51551554"
"2019-01-28","601225.ss","陕西煤业","8.05","8.33","8.05","8.27","86432735"
"2019-01-25","601225.ss","陕西煤业","8.01","8.13","7.98","7.99","41605215"
"2019-01-24","601225.ss","陕西煤业","8.09","8.1","7.93","8.06","28573121"
"2019-01-23","601225.ss","陕西煤业","8.08","8.12","8.01","8.05","23224291"
"2019-01-22","601225.ss","陕西煤业","8.13","8.14","8.05","8.12","40990554"
"2019-01-21","601225.ss","陕西煤业","8.09","8.23","7.97","8.16","69826017"
"2019-01-18","601225.ss","陕西煤业","7.89","8.03","7.84","7.98","50988216"
"2019-01-17","601225.ss","陕西煤业","7.77","7.93","7.75","7.82","45226936"
"2019-01-16","601225.ss","陕西煤业","7.75","7.84","7.72","7.78","34688514"
"2019-01-15","601225.ss","陕西煤业","7.66","7.74","7.53","7.7","29643873"
"2019-01-14","601225.ss","陕西煤业","7.7","7.82","7.63","7.67","34479561"
"2019-01-11","601225.ss","陕西煤业","7.62","7.66","7.57","7.63","16323795"
"2019-01-10","601225.ss","陕西煤业","7.67","7.67","7.57","7.63","15828242"
"2019-01-09","601225.ss","陕西煤业","7.56","7.72","7.55","7.61","36710891"
"2019-01-08","601225.ss","陕西煤业","7.5","7.58","7.44","7.56","21747942"
"2019-01-07","601225.ss","陕西煤业","7.48","7.55","7.41","7.52","30902515"
"2019-01-04","601225.ss","陕西煤业","7.27","7.48","7.21","7.47","33785231"
"2019-01-03","601225.ss","陕西煤业","7.31","7.37","7.25","7.33","21312597"
"2019-01-02","601225.ss","陕西煤业","7.46","7.48","7.27","7.32","37561457"
